section,sectionMinuteNth,volume,lastclose,lastAvolume,highDrate,lowDrate,sectionHighDrate,sectionLowDrate,sectionHighMinuteNth,sectionLowMinuteNth,preSectionTop,preSectionBottom,sectionHighDropDrate,sectionLowRiseDrate,sectionHighDropDrateMax,sectionLowRiseDrateMax,sectionHighDropDrateMaxNthMinute,sectionLowRiseDrateMaxNthMinute,Svolume,Avolume,vol2pre,vol2avg,vol2avglast,segmentNum,segmentMinuteNth,highDrateEMA5,lowDrateEMA5,AvolumeEMA5,highDrateEMA20,lowDrateEMA20,AvolumeEMA20
0,0.0055,0.02792,0.2399,0.00986,0.50533555648186734,0.504585243851605,0.50608586911212994,0.503751563151313,0.003,0.0055,0,0,0.5007503126302626,0.500833680700292,0.5007503126302626,0.50166736140058354,0.0005,0.0025,0.008292,0.030152727272727275,0.000171078431372549,4.6297636275928606E-05,0.00014158215010141989,0.52,0.005,0.50544629882597059,0.504921370401424,0.034203426298167951,0.50505035572283064,0.50450290830973232,0.0525206915639523
0,0.006,0.02464,0.2399,0.00986,0.50491871613172168,0.50433513964151722,0.50608586911212994,0.503751563151313,0.0035,0.006,0,0,0.50116715298040826,0.50058357649020424,0.50116715298040826,0.50166736140058354,0.0005,0.003,0.008908,0.029693333333333335,4.4126074498567333E-05,4.1490794791198923E-05,0.00012494929006085192,0.52,0.0055,0.50527043792788762,0.50472596014812177,0.032700061976556415,0.5050378186189155,0.50448693034133085,0.050346657446750494
0,0.0065,0.00964,0.2399,0.00986,0.50508545227178,0.504585243851605,0.50608586911212994,0.503751563151313,0.004,0.0065,0,1,0.5010004168403499,0.500833680700292,0.50116715298040826,0.50166736140058354,0.001,0.0035,0.009149,0.028150769230769229,1.9561688311688311E-05,1.7122089845884797E-05,4.8884381338742391E-05,0.52,0.006,0.50520877604251846,0.50467905471594954,0.031183631061294018,0.50504235515728357,0.50449629353278558,0.04823276333094275
0,0.007,0.00756,0.2399,0.00986,0.50491871613172168,0.50466861192163393,0.50608586911212994,0.503751563151313,0.0045,0.007,1,0,0.50116715298040826,0.500917048770321,0.50116715298040826,0.50166736140058354,0.0015,0.004,0.009338,0.02668,3.9211618257261407E-05,1.4167916041979011E-05,3.8336713995943207E-05,0.52,0.0065,0.50511208940558616,0.504675573784511,0.029682420707529345,0.505030580011992,0.504512704807914,0.046180119204186305
0,0.0075,0.00888,0.2399,0.00986,0.50508545227178,0.50483534806169228,0.50608586911212994,0.503751563151313,0.005,0.0075,0,0,0.5010004168403499,0.5010837849103793,0.50116715298040826,0.50166736140058354,0.002,0.0045,0.00956,0.025493333333333333,5.8730158730158732E-05,1.74163179916318E-05,4.5030425963488848E-05,0.52,0.007,0.50510321036098416,0.50472883187690476,0.028286058249464008,0.50503580594149555,0.50454343273684521,0.044209949121247927
0,0.008,0.04324,0.2399,0.00986,0.50550229262192592,0.504585243851605,0.50608586911212994,0.503751563151313,0.0055,0.008,0,0,0.500583576490204,0.500833680700292,0.50116715298040826,0.50166736140058354,0.0025,0.005,0.010641,0.0266025,0.00024346846846846849,8.1270557278451276E-05,0.00021926977687626773,0.52,0.0075,0.50523623778129811,0.50468096920180483,0.027724872166309339,0.50508023324439377,0.50454741474777476,0.0425330492049386
0,0.0085,0.07532,0.2399,0.00986,0.50641934139224687,0.50508545227178,0.50641934139224687,0.503751563151313,0.0005,0.0085,0,1,0.5,0.50133388912046706,0.5,0.50166736140058354,0,0.0055,0.012524,0.029468235294117649,8.709528214616096E-05,0.00012779862663685724,0.00038194726166328603,0.52,0.008,0.50563060565161433,0.50481579689179656,0.028305993208912108,0.50520776735371309,0.50459865641672763,0.041288781213431838
0,0.009,0.05444,0.2399,0.00986,0.506502709462276,0.5055856606919551,0.506502709462276,0.503751563151313,0.0005,0.009,0,0,0.5,0.50183409754064212,0.5,0.50183409754064212,0,0.0005,0.013885,0.030855555555555556,3.6139139670738185E-05,8.8217500900252062E-05,0.00027606490872210951,0.52,0.0085,0.5059213069218349,0.50507241815851611,0.029155847324459923,0.50533109517357622,0.50469265682389219,0.040295140674586477
0,0.0095,0.04228,0.2399,0.00986,0.50591913297207158,0.50516882034180921,0.506502709462276,0.503751563151313,0.001,0.0095,1,0,0.50058357649020446,0.50141725719049624,0.50058357649020446,0.50183409754064212,0.0005,0.001,0.014942,0.031456842105263158,3.8831741366642177E-05,6.7203185651184584E-05,0.00021440162271805274,0.52,0.009,0.50592058227191383,0.50510455221961381,0.029922845584727669,0.50538709877343291,0.50473800573036043,0.039453397953698538
0,0.01,0.02164,0.2399,0.00986,0.50591913297207158,0.50533555648186734,0.506502709462276,0.503751563151313,0.0015,0.01,0,1,0.50058357649020446,0.50158399333055437,0.50058357649020446,0.50183409754064212,0.001,0.0015,0.015483,0.030966,2.5591296121097447E-05,3.4941548795453081E-05,0.00010973630831643003,0.52,0.0095,0.50592009917196634,0.505181553640365,0.030270563723151782,0.50543776869711277,0.504794915325742,0.038645074339060587
0,0.0105,0.03104,0.2399,0.00986,0.50575239683201345,0.50516882034180921,0.506502709462276,0.503751563151313,0.002,0.0105,0,0,0.5007503126302626,0.50141725719049624,0.5007503126302626,0.50183409754064212,0.0005,0.002,0.016259,0.030969523809523808,7.1719038817005541E-05,5.01137831354942E-05,0.00015740365111561867,0.52,0.01,0.505864198391982,0.505177309207513,0.030503550418609124,0.505467733281389,0.50483052532727224,0.03791406952672375
0,0.011,0.03012,0.2399,0.00986,0.5055856606919551,0.50466861192163393,0.506502709462276,0.503751563151313,0.0025,0.011,0,0,0.500917048770321,0.500917048770321,0.500917048770321,0.50183409754064212,0.0005,0.0025,0.017012,0.030930909090909089,4.85180412371134E-05,4.868916059252293E-05,0.00015273833671399596,0.52,0.0105,0.50577135249197314,0.50500774344555333,0.03064600330937578,0.50547896446334772,0.5048151050029257,0.037249006628074732
0,0.0115,0.02664,0.2399,0.00986,0.50541892455189652,0.504585243851605,0.506502709462276,0.503751563151313,0.003,0.0115,0,0,0.50108378491037953,0.500833680700292,0.50108378491037953,0.50183409754064212,0.0005,0.003,0.017678,0.030744347826086954,4.4223107569721116E-05,4.3325036768865258E-05,0.00013509127789046652,0.52,0.011,0.5056538765119476,0.50486691024757058,0.03067878481494617,0.50547324637654278,0.50479321346470474,0.0366295153135997
0,0.012,0.02152,0.2399,0.00986,0.50583576490204263,0.50533555648186734,0.506502709462276,0.503751563151313,0.0035,0.012,0,1,0.50066694456023342,0.50158399333055437,0.50108378491037953,0.50183409754064212,0.001,0.0035,0.018216,0.03036,4.0390390390390389E-05,3.5441370223978917E-05,0.00010912778904665314,0.52,0.0115,0.50571450597531253,0.50502312565900287,0.030572523209964116,0.5055077719504,0.504844865180625,0.0360324186170664
0,0.0125,0.0446,0.2399,0.00986,0.50633597332221769,0.505669028761984,0.506502709462276,0.503751563151313,0.004,0.0125,0,0,0.50016673614005835,0.50191746561067108,0.50108378491037953,0.50191746561067108,0.0015,0.0005,0.019331,0.0309296,0.00010362453531598513,7.2099218871243072E-05,0.00022616632860040568,0.52,0.012,0.50592166175761433,0.50523842669332986,0.030691548806642745,0.50558664827152544,0.50492335695027823,0.035546435891631506
0,0.013,0.03036,0.2399,0.00986,0.50641934139224687,0.505669028761984,0.506502709462276,0.503751563151313,0.0045,0.013,0,0,0.50008336807002918,0.50191746561067108,0.50108378491037953,0.50191746561067108,0.002,0.001,0.02009,0.03090769230769231,3.4035874439461882E-05,4.9113987058237929E-05,0.0001539553752535497,0.52,0.0125,0.50608755496915847,0.50538196071621466,0.030763596640325932,0.50566595237826084,0.50499437331329777,0.0351046507883992
0,0.0135,0.01652,0.2399,0.00986,0.50608586911212994,0.505669028761984,0.506502709462276,0.503751563151313,0.005,0.0135,1,0,0.50041684035014611,0.50191746561067108,0.50108378491037953,0.50191746561067108,0.0025,0.0015,0.020503,0.030374814814814813,2.7206851119894598E-05,2.7193581427108234E-05,8.3772819472616633E-05,0.52,0.013,0.50608699301681559,0.50547765006480438,0.030634002698488892,0.50570594444815309,0.50505862621317266,0.0346541902194864
0,0.014,0.01344,0.2399,0.00986,0.50616923718215934,0.50550229262192592,0.506502709462276,0.503751563151313,0.0055,0.014,0,0,0.50033347228011671,0.50175072947061294,0.50108378491037953,0.50191746561067108,0.003,0.002,0.020839,0.02977,4.0677966101694917E-05,2.257306012764528E-05,6.8154158215010143E-05,0.52,0.0135,0.50611440773859684,0.50548586425051156,0.0303460017989926,0.50575006756567753,0.5051008801568635,0.034189029246201978
0,0.0145,0.01316,0.2399,0.00986,0.505669028761984,0.50525218841183839,0.506502709462276,0.503751563151313,0.006,0.0145,1,0,0.500833680700292,0.50150062526052541,0.50108378491037953,0.50191746561067108,0.0035,0.0025,0.021168,0.029197241379310346,4.8958333333333328E-05,2.2536375661375663E-05,6.6734279918864091E-05,0.52,0.014,0.505965948079726,0.50540797230428713,0.029963081659098511,0.50574234958437336,0.5051152904668611,0.033713620877926585
0,0.015,0.01596,0.2399,0.00986,0.50550229262192592,0.50500208420175086,0.506502709462276,0.503751563151313,0.0065,0.015,0,0,0.50100041684035013,0.50125052105043788,0.50108378491037953,0.50191746561067108,0.004,0.003,0.021567,0.028756,6.0638297872340432E-05,2.7750730282375852E-05,8.0933062880324543E-05,0.52,0.0145,0.50581139626045923,0.50527267627010841,0.029560721106065675,0.50571948701652125,0.505104508917803,0.033241466508600249
0,0.0155,0.0294,0.2399,0.00986,0.50533555648186734,0.50483534806169228,0.506502709462276,0.503751563151313,0.007,0.0155,0,0,0.5011671529804087,0.5010837849103793,0.5011671529804087,0.50191746561067108,0.0005,0.0035,0.022302,0.028776774193548387,9.210526315789474E-05,5.1082862523540495E-05,0.00014908722109533467,0.52,0.015,0.50565278300092864,0.50512690020063633,0.029299405468559914,0.505682922203697,0.50507887455055434,0.032816257716690549
0,0.016,0.06688,0.2399,0.00986,0.50500208420175086,0.50408503543142968,0.506502709462276,0.503751563151313,0.0075,0.016,0,0,0.50150062526052519,0.50033347228011671,0.50150062526052519,0.50191746561067108,0.0005,0.004,0.023974,0.0299675,0.00011374149659863946,0.0001115875531826145,0.00033914807302231237,0.52,0.0155,0.50543588340120271,0.50477961194423415,0.029522103645706607,0.505618080489226,0.50498422320587577,0.032544947457958114
0,0.0165,0.0292,0.2399,0.00986,0.50483534806169228,0.50408503543142968,0.506502709462276,0.503751563151313,0.008,0.0165,0,0,0.50166736140058377,0.50033347228011671,0.50166736140058377,0.50191746561067108,0.0005,0.0045,0.024704,0.029944242424242425,2.1830143540669855E-05,4.875728626943005E-05,0.00014807302231237323,0.52,0.016,0.50523570495469927,0.504548086439966,0.029662816571885214,0.50554353454374656,0.50489858627497619,0.032297261264270904
0,0.017,0.02336,0.2399,0.00986,0.5047519799916631,0.50408503543142968,0.506502709462276,0.503751563151313,0.0085,0.017,0,0,0.50175072947061294,0.50033347228011671,0.50175072947061294,0.50191746561067108,0.0005,0.005,0.025288,0.029750588235294115,4E-05,3.9259727934198038E-05,0.00011845841784989859,0.52,0.0165,0.50507446330035388,0.50439373610378724,0.029692073793021512,0.50546814839592913,0.50482110524225743,0.032054720975796924
0,0.0175,0.09244,0.2399,0.00986,0.50433513964151722,0.50316798666110873,0.506502709462276,0.50316798666110873,0.009,0.0005,0,0,0.50216756982075883,0.5,0.50216756982075883,0.5,0.0005,0,0.027599,0.031541714285714284,0.00019785958904109589,0.00014653610638066598,0.00046876267748478703,0.46,0.0005,0.50482802208074162,0.5039851529562277,0.030308620623919105,0.50536024280027081,0.50466366537738616,0.032005863195789054
0,0.018,0.04784,0.2399,0.00986,0.50341809087119649,0.5029178824510212,0.506502709462276,0.5029178824510212,0.0095,0.0005,0,0,0.50308461859107956,0.5,0.50308461859107956,0.5,0.0005,0,0.028795,0.031994444444444443,2.587624405019472E-05,7.4762979683972916E-05,0.00024259634888438133,0.46,0.001,0.50435804501089321,0.50362939612115887,0.03087056189742755,0.50517527594988276,0.50449740033677992,0.032004775695660993
0,0.0185,0.04408,0.2399,0.00986,0.50316798666110873,0.50275114631096307,0.506502709462276,0.50275114631096307,0.01,0.0005,0,0,0.50333472280116731,0.5,0.50333472280116731,0.5,0.0005,0,0.029897,0.032321081081081081,4.6070234113712375E-05,6.81907883734154E-05,0.00022352941176470589,0.46,0.0015,0.50396135889429838,0.503336646184427,0.031354068291978732,0.50498410554142814,0.50433109042955926,0.032034900018081958
0,0.019,0.04488,0.2399,0.00986,0.50300125052105038,0.50241767403084614,0.506502709462276,0.50241767403084614,0.0105,0.0005,0,0,0.50350145894122567,0.5,0.50350145894122567,0.5,0.0005,0,0.031019,0.03265157894736842,5.0907441016333945E-05,6.8725619781424279E-05,0.00022758620689655173,0.46,0.002,0.50364132276988238,0.5030303221332334,0.031786571843775292,0.50479526220615412,0.50414886029634853,0.032093631344680663
0,0.0195,0.02648,0.2399,0.00986,0.502834514380992,0.502334305960817,0.506502709462276,0.502334305960817,0.011,0.0005,0,0,0.503668195081284,0.5,0.503668195081284,0.5,0.0005,0,0.031681,0.032493333333333332,2.9500891265597145E-05,4.07468198604842E-05,0.00013427991886409737,0.46,0.0025,0.5033723866402523,0.50279831674242792,0.032022159006961308,0.50460852431804337,0.50397604559772646,0.032131698200742825
0,0.02,0.0244,0.2399,0.00986,0.5029178824510212,0.50250104210087532,0.506502709462276,0.502334305960817,0.0115,0.001,0,1,0.50358482701125484,0.50016673614005835,0.503668195081284,0.50016673614005835,0.001,0.0005,0.032291,0.032291,4.6072507552870089E-05,3.7781425164906628E-05,0.00012373225152129816,0.46,0.003,0.5032208852438419,0.50269922519524368,0.032111772671307534,0.50444751080689842,0.50383556907421689,0.032146869800672079
0,0.0205,0.041,0.2399,0.00986,0.50358482701125462,0.50258441017090449,0.506502709462276,0.502334305960817,0.012,0.0015,0,0,0.50291788245102143,0.50025010421008753,0.503668195081284,0.50025010421008753,0.0015,0.0005,0.033316,0.032503414634146341,8.4016393442622953E-05,6.3070296554208183E-05,0.0002079107505070994,0.46,0.0035,0.50334219916631284,0.50266095352046392,0.032242319992253805,0.50436535044540853,0.50371641108342524,0.032180826451479148
0,0.021,0.01576,0.2399,0.00986,0.50333472280116731,0.50275114631096307,0.506502709462276,0.502334305960817,0.0125,0.002,1,0,0.50316798666110873,0.50041684035014611,0.503668195081284,0.50041684035014611,0.002,0.0005,0.03371,0.032104761904761907,1.9219512195121951E-05,2.4544645505784635E-05,7.9918864097363083E-05,0.46,0.004,0.50333970704459763,0.50269101778396363,0.03219646729642317,0.50426719543167131,0.5036244811050955,0.032173582208934653
0,0.0215,0.00944,0.2399,0.00986,0.50333472280116731,0.50300125052105038,0.506502709462276,0.502334305960817,0.013,0.0025,0,0,0.50316798666110873,0.50066694456023342,0.503668195081284,0.50066694456023342,0.0025,0.0005,0.033946,0.031577674418604651,2.9949238578680202E-05,1.494726919224651E-05,4.7870182555780931E-05,0.46,0.0045,0.50333804563012086,0.502794428696326,0.031990203003817,0.50417838851448038,0.50356512581137691,0.03211682908604608
0,0.022,0.014,0.2399,0.00986,0.50333472280116731,0.5029178824510212,0.506502709462276,0.502334305960817,0.0135,0.003,0,0,0.50316798666110873,0.50058357649020424,0.503668195081284,0.50066694456023342,0.003,0.001,0.034296,0.03117818181818182,7.4152542372881352E-05,2.2451597853977139E-05,7.0993914807302233E-05,0.46,0.005,0.50333693802046964,0.502835579947891,0.03171952927527194,0.50409803939892683,0.50350348358658115,0.03202743410815425
0,0.0225,0.00768,0.2399,0.00986,0.50333472280116731,0.50300125052105038,0.506502709462276,0.502334305960817,0.014,0.0035,0,1,0.50316798666110873,0.50066694456023342,0.503668195081284,0.50066694456023342,0.0035,0.0015,0.034488,0.030656,2.7428571428571428E-05,1.2526096033402923E-05,3.8945233265720081E-05,0.46,0.0055,0.50333619961403553,0.50289080347227744,0.031365019516847961,0.50402534258009257,0.50345565186605434,0.03189682133594908
0,0.023,0.02036,0.2399,0.00986,0.50325135473113791,0.50275114631096307,0.506502709462276,0.502334305960817,0.0145,0.004,0,0,0.50325135473113813,0.50041684035014611,0.503668195081284,0.50066694456023342,0.004,0.002,0.034997,0.030432173913043481,0.00013255208333333332,3.345143869474526E-05,0.00010324543610547667,0.46,0.006,0.50330791798640306,0.50284425108517261,0.031054070982246468,0.50395162945162064,0.50338855609890287,0.031757331105196164
0,0.0235,0.0178,0.2399,0.00986,0.50358482701125462,0.50300125052105038,0.506502709462276,0.502334305960817,0.015,0.0045,0,1,0.50291788245102143,0.50066694456023342,0.503668195081284,0.50066694456023342,0.0045,0.0025,0.035442,0.030163404255319153,4.3713163064833005E-05,2.9505953388634952E-05,9.0263691683569984E-05,0.46,0.0065,0.50340022099468684,0.50289658423046524,0.030757182073270696,0.50391669588587151,0.50335166985339308,0.031605528548065025
0,0.024,0.02616,0.2399,0.00986,0.50383493122134237,0.50341809087119649,0.506502709462276,0.502334305960817,0.0155,0.005,0,0,0.50266777824093367,0.50108378491037953,0.503668195081284,0.50108378491037953,0.005,0.0005,0.036096,0.03008,7.3483146067415732E-05,4.3484042553191486E-05,0.00013265720081135902,0.46,0.007,0.503545124403572,0.50307041977737565,0.030531454715513797,0.503908908774964,0.50335799566461248,0.031460240114915973
0,0.0245,0.02044,0.2399,0.00986,0.50391829929137155,0.50325135473113791,0.506502709462276,0.502334305960817,0.016,0.0055,0,0,0.50258441017090449,0.500917048770321,0.503668195081284,0.50108378491037953,0.0055,0.001,0.036607,0.029883265306122449,3.9067278287461777E-05,3.4199743218510121E-05,0.00010365111561866125,0.46,0.0075,0.50366951603283849,0.50313073142862974,0.030315391579050013,0.50390980310986,0.50334783938523386,0.031310052037888017
0,0.025,0.00972,0.2399,0.00986,0.50333472280116731,0.50300125052105038,0.506502709462276,0.502334305960817,0.0165,0.006,1,0,0.50316798666110873,0.50066694456023342,0.503668195081284,0.50108378491037953,0.006,0.0015,0.03685,0.02948,2.3776908023483366E-05,1.6485753052917233E-05,4.9290060851926976E-05,0.46,0.008,0.50355791828894814,0.50308757112610325,0.030036927719366675,0.50385503355665118,0.50331483092197837,0.031135761367612969
0,0.0255,0.00968,0.2399,0.00986,0.5036681950812838,0.50308461859107956,0.506502709462276,0.502334305960817,0.017,0.0065,0,1,0.50283451438099225,0.5007503126302626,0.503668195081284,0.50108378491037953,0.0065,0.002,0.037092,0.029091764705882352,4.9794238683127575E-05,1.6637010676156587E-05,4.9087221095334687E-05,0.46,0.0085,0.50359467721972673,0.50308658694776209,0.029721873381538567,0.50383723941614,0.50329290593808318,0.030941095018876718
0,0.026,0.03316,0.2399,0.00986,0.50416840350145886,0.50358482701125462,0.506502709462276,0.502334305960817,0.0175,0.007,0,0,0.50233430596081718,0.50125052105043766,0.503668195081284,0.50125052105043766,0.007,0.0005,0.037921,0.02917,0.0001712809917355372,5.6839218375042857E-05,0.00016815415821501013,0.46,0.009,0.50378591931363736,0.50325266696892623,0.029537915587692379,0.503868778852837,0.5033207079450519,0.03077241930279322
0,0.0265,0.02248,0.2399,0.00986,0.50425177157148826,0.50358482701125462,0.506502709462276,0.502334305960817,0.018,0.0075,0,0,0.50225093789078779,0.50125052105043766,0.503668195081284,0.50125052105043766,0.0075,0.001,0.038483,0.029043773584905661,3.38962605548854E-05,3.8700205285450719E-05,0.00011399594320486814,0.46,0.0095,0.5039412033995877,0.50336338698303573,0.029373201586763469,0.50390525434985145,0.50334586214183308,0.030607786377280118
0,0.027,0.01248,0.2399,0.00986,0.50383493122134237,0.50341809087119649,0.506502709462276,0.502334305960817,0.0185,0.008,1,0,0.50266777824093367,0.50108378491037953,0.503668195081284,0.50125052105043766,0.008,0.0015,0.038795,0.02873703703703704,2.7758007117437723E-05,2.171413841989947E-05,6.3286004056795132E-05,0.46,0.01,0.50390577934017255,0.50338162161242261,0.029161146736854663,0.50389855690904106,0.50335274106843919,0.030429619773447443
0,0.0275,0.01256,0.2399,0.00986,0.50416840350145886,0.50358482701125462,0.506502709462276,0.502334305960817,0.019,0.0085,0,1,0.50233430596081718,0.50125052105043766,0.503668195081284,0.50125052105043766,0.0085,0.002,0.039109,0.028442909090909092,5.032051282051282E-05,2.2079316781303534E-05,6.3691683569979724E-05,0.46,0.0105,0.503993320727268,0.50344935674536662,0.028921734188206136,0.50392425658450934,0.50337484449156444,0.030240409232253313
0,0.028,0.01348,0.2399,0.00986,0.50425177157148826,0.50391829929137155,0.506502709462276,0.502334305960817,0.0195,0.009,0,0,0.50225093789078779,0.50158399333055459,0.503668195081284,0.50158399333055459,0.009,0.0005,0.039446,0.028175714285714283,5.366242038216561E-05,2.392131014551539E-05,6.8356997971602432E-05,0.46,0.011,0.50407947100867478,0.5036056709273683,0.028673060887375517,0.5039554484880312,0.5034266020915461,0.030043771618297216
0,0.0285,0.01244,0.2399,0.00986,0.50433513964151722,0.50400166736140073,0.506502709462276,0.502334305960817,0.02,0.0095,0,0,0.50216756982075883,0.50166736140058377,0.503668195081284,0.50166736140058377,0.0095,0.0005,0.039757,0.027899649122807017,4.6142433234421366E-05,2.2294187187162008E-05,6.3083164300202843E-05,0.46,0.0115,0.50416469388628893,0.50373766973871237,0.028415256965852686,0.50399160955026789,0.50348137021248462,0.029839569475869576
0,0.029,0.02576,0.2399,0.00986,0.5047519799916631,0.50400166736140073,0.506502709462276,0.502334305960817,0.0205,0.01,0,0,0.50175072947061294,0.50166736140058377,0.503668195081284,0.50166736140058377,0.01,0.001,0.040401,0.027862758620689657,0.00010353697749196143,4.622657855003589E-05,0.0001306288032454361,0.46,0.012,0.50436045592141365,0.50382566894627523,0.028231090850798342,0.50406402578278175,0.50353092232190522,0.029651301775376251
0,0.0295,0.01292,0.2399,0.00986,0.5047519799916631,0.50416840350145886,0.506502709462276,0.502334305960817,0.021,0.0105,0,0,0.50175072947061294,0.5018340975406419,0.503668195081284,0.5018340975406419,0.0105,0.0005,0.040724,0.027609491525423729,2.5077639751552793E-05,2.3397750712110795E-05,6.5517241379310341E-05,0.46,0.0125,0.50449096394483017,0.50393991379800307,0.02802389107567347,0.50412954523124665,0.503591634815196,0.029456843656333154
0,0.03,0.0056,0.2399,0.00986,0.50450187578157579,0.50416840350145886,0.506502709462276,0.502334305960817,0.0215,0.011,0,0,0.50200083368070025,0.5018340975406419,0.503668195081284,0.5018340975406419,0.011,0.001,0.040864,0.027242666666666669,2.1671826625386996E-05,1.0277995301487863E-05,2.839756592292089E-05,0.46,0.013,0.50449460122374534,0.5040160770324883,0.027763482939337867,0.50416500528365893,0.50364656516626871,0.029245969657317294
0,0.0305,0.01304,0.2399,0.00986,0.504585243851605,0.50425177157148826,0.506502709462276,0.502334305960817,0.022,0.0115,0,0,0.50191746561067108,0.5019174656106713,0.503668195081284,0.5019174656106713,0.0115,0.0005,0.04119,0.027009836065573771,0.00011642857142857144,2.4139354212187424E-05,6.6125760649087223E-05,0.46,0.0135,0.50452481543303185,0.50409464187882169,0.027512267314749837,0.50420502800441569,0.5037042038715277,0.029033004553341721
